from_node_id,to_node_id,type_code,link_type,link_length,start_time_in_min,end_time_in_min,total_link_volume,lane_capacity_in_vhc_per_hour,link_capacity_in_vhc_per_hour,volume_over_capacity_ratio,avg_waiting_time_on_loading_buffer_(min), speed_limit,speed,free-flow_travel_time,travel_time,percentage_of_speed_limit, level_of_service, sensor_data_flag, sensor_link_volume, simulated_link_volume, measurement_error, abs_measurement_error_percentage, simulated_AADT, TotalEnergy_(J / hr), CO2_(g / hr), NOX_(g / hr), CO_(g / hr), HC_(g / hr, PM_(g / hr), PM_2_5(g / hr),sov_volume, hov_volume, truck_volume, intermodal_volume,passenger car,passenger truck,light commercial truck,single unit short-haul truck,combination long-haul truck,geometry, from_node_id,to_node_id,vol_h1,vol_h2,vol_h3,vol_h4,vol_h5,vol_h6,vol_h7,vol_h8,vol_h9,vol_h10,vol_h11,vol_h12,vol_h13,vol_h14,vol_h15,vol_h16,vol_h17,vol_h18,vol_h19,vol_h20,vol_h21,vol_h22,vol_h23,vol_h24,speed_h1,speed_h2,speed_h3,speed_h4,speed_h5,speed_h6,speed_h7,speed_h8,speed_h9,speed_h10,speed_h11,speed_h12,speed_h13,speed_h14,speed_h15,speed_h16,speed_h17,speed_h18,speed_h19,speed_h20,speed_h21,speed_h22,speed_h23,speed_h24,vol_d1,vol_d2,vol_d3,vol_d4,vol_d5,vol_d6,vol_d7,vol_d8,vol_d9,vol_d10,spd_d1,spd_d2,spd_d3,spd_d4,spd_d5,spd_d6,spd_d7,spd_d8,spd_d9,spd_d10
99,97,r,Ramp,0.1029,390,570,89,1000,1000,0.0297,0,40,39.9979,0.1543,0.1544,100,A,0,0,89,0,0,0,0,0,0,0,0,0,0,89,0,0,0,89,0,0,0,0,"<LineString><coordinates>-0.784599,2.875642,0.0 -0.856412,2.801940,0.0</coordinates></LineString>",99,97,0,0,0,0,0,0,14,30,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,39.9979,39.9979,39.9979,39.9979,40,40,40,40,40,40,40,40,40,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,
97,96,r,Ramp,0.0871,390,570,578,1000,1000,0.1927,0,40,29.0212,0.1307,0.1801,73,B,0,0,578,0,0,0,0,0,0,0,0,0,0,578,0,0,0,578,0,0,0,0,"<LineString><coordinates>-0.856412,2.801940,0.0 -0.862082,2.715008,0.0</coordinates></LineString>",97,96,0,0,0,0,0,0,96,197,189,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,30.2878,28.5655,28.7575,29.301,40,40,40,40,40,40,40,40,40,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,
101,102,r,Ramp,0.1927,390,570,129,1900,3800,0.0113,0,60,59.9966,0.1927,0.1927,100,A,0,0,129,0,0,0,0,0,0,0,0,0,0,129,0,0,0,129,0,0,0,0,"<LineString><coordinates>-0.708780,3.142102,0.0 -0.580272,3.285728,0.0</coordinates></LineString>",101,102,0,0,0,0,0,0,17,43,44,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,59.9953,59.991,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,
102,101,r,Ramp,0.1927,390,570,1309,1900,3800,0.1148,0,60,59.9682,0.1927,0.1928,100,A,0,0,1309,0,0,0,0,0,0,0,0,0,0,1309,0,0,0,1309,0,0,0,0,"<LineString><coordinates>-0.584506,3.289516,0.0 -0.713014,3.145890,0.0</coordinates></LineString>",102,101,0,0,0,0,0,0,198,438,436,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,59.9096,59.991,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,
103,102,r,Ramp,0.1725,390,570,2255,1900,3800,0.1978,0,60,59.9982,0.1725,0.1725,100,A,0,0,2255,0,0,0,0,0,0,0,0,0,0,2255,0,0,0,2255,0,0,0,0,"<LineString><coordinates>-0.725744,3.383557,0.0 -0.584008,3.285287,0.0</coordinates></LineString>",103,102,0,0,0,0,0,0,364,730,776,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,59.9975,59.9947,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,
102,103,r,Ramp,0.1725,390,570,0,1900,3800,0,0,60,60,0.1725,0.1725,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>-0.580770,3.289957,0.0 -0.722506,3.388227,0.0</coordinates></LineString>",102,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,
86,85,r,Ramp,0.1386,390,570,0,1900,3800,0,0,60,60,0.1386,0.1386,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>-0.030178,2.996315,0.0 0.002173,2.861518,0.0</coordinates></LineString>",86,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,
85,86,r,Ramp,0.1386,390,570,0,1900,3800,0,0,60,60,0.1386,0.1386,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>0.007699,2.862844,0.0 -0.024652,2.997641,0.0</coordinates></LineString>",85,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,
86,84,r,Ramp,0.1552,390,570,2384,1900,3800,0.2091,0,60,59.9992,0.1552,0.1552,100,A,0,0,2384,0,0,0,0,0,0,0,0,0,0,2384,0,0,0,2384,0,0,0,0,"<LineString><coordinates>-0.028402,2.994314,0.0 0.117178,2.940395,0.0</coordinates></LineString>",86,84,0,0,0,0,0,0,367,775,822,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,59.9989,59.9989,59.9994,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,
84,86,r,Ramp,0.1552,390,570,1309,1900,3800,0.1148,0,60,59.8045,0.1552,0.1557,100,A,0,0,1309,0,0,0,0,0,0,0,0,0,0,1309,0,0,0,1309,0,0,0,0,"<LineString><coordinates>0.119152,2.945723,0.0 -0.026428,2.999642,0.0</coordinates></LineString>",84,86,0,0,0,0,0,0,204,437,438,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,59.748,59.7861,59.9994,59.5204,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,,,,,,,,,,,,,,,,,,,
85,87,a,Principal arterial,0.5372,390,570,101,1000,2000,0.0168,0,35,34.9998,0.921,0.921,100,A,0,0,101,0,0,0,0,0,0,0,0,0,0,101,0,0,0,101,0,0,0,0,"<LineString><coordinates>0.003168,2.864405,0.0 -0.417397,2.530110,0.0</coordinates></LineString>",85,87,0,0,0,0,0,0,14,34,35,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,35,35,35,34.9997,34.9997,34.9999,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,,,,,,,,,,,,,,,,,,,,
87,85,a,Principal arterial,0.5372,390,570,0,1000,2000,0,0,35,35,0.921,0.921,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>-0.413861,2.525662,0.0 0.006704,2.859957,0.0</coordinates></LineString>",87,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,,,,,,,,,,,,,,,,,,,,
87,93,a,Principal arterial,0.8576,390,570,0,1000,2000,0,0,35,35,1.4702,1.4702,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>-0.417100,2.530316,0.0 -1.150804,2.086240,0.0</coordinates></LineString>",87,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,,,,,,,,,,,,,,,,,,,,
93,87,a,Principal arterial,0.8576,390,570,4,1000,2000,0.0007,0,35,35,1.4702,1.4702,100,A,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,"<LineString><coordinates>-1.147862,2.081380,0.0 -0.414158,2.525456,0.0</coordinates></LineString>",93,87,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,,,,,,,,,,,,,,,,,,,,
93,95,a,Principal arterial,0.2778,390,570,0,1000,2000,0,0,35,35,0.4762,0.4762,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>-1.149352,2.086651,0.0 -1.427155,2.084762,0.0</coordinates></LineString>",93,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,,,,,,,,,,,,,,,,,,,,
95,93,a,Principal arterial,0.2778,390,570,608,1000,2000,0.1013,0,35,34.2834,0.4762,0.4862,98,A,0,0,608,0,0,0,0,0,0,0,0,0,0,608,0,0,0,608,0,0,0,0,"<LineString><coordinates>-1.427117,2.079080,0.0 -1.149314,2.080969,0.0</coordinates></LineString>",95,93,0,0,0,0,0,0,98,200,209,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,35,35,35,34.3289,34.3544,34.2161,34.2397,35,35,35,35,35,35,35,35,35,35,35,35,35,35,,,,,,,,,,,,,,,,,,,,
100,97,a,Major arterial,0.1454,390,570,608,1000,2000,0.1013,0,30,28.9853,0.2907,0.3009,97,A,0,0,608,0,0,0,0,0,0,0,0,0,0,608,0,0,0,608,0,0,0,0,"<LineString><coordinates>-0.997034,2.838893,0.0 -0.857188,2.799207,0.0</coordinates></LineString>",100,97,0,0,0,0,0,0,97,204,207,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,28.9085,29.0418,28.9595,28.9988,30,30,30,30,30,30,30,30,30,30,30,30,30,30,,,,,,,,,,,,,,,,,,,,
97,100,a,Major arterial,0.1454,390,570,0,1000,2000,0,0,30,30,0.2907,0.2907,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>-0.855636,2.804673,0.0 -0.995482,2.844359,0.0</coordinates></LineString>",97,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,,,,,,,,,,,,,,,,,,,,
97,98,a,Major arterial,0.0795,390,570,119,1000,2000,0.0198,0,30,29.9989,0.1589,0.1589,100,A,0,0,119,0,0,0,0,0,0,0,0,0,0,119,0,0,0,119,0,0,0,0,"<LineString><coordinates>-0.857628,2.799372,0.0 -0.785815,2.765355,0.0</coordinates></LineString>",97,98,0,0,0,0,0,0,15,37,44,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,30,30,29.9986,29.9971,30,30,30,30,30,30,30,30,30,30,30,30,30,30,,,,,,,,,,,,,,,,,,,,
98,97,a,Major arterial,0.0795,390,570,0,1000,2000,0,0,30,30,0.1589,0.1589,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>-0.783383,2.770491,0.0 -0.855196,2.804508,0.0</coordinates></LineString>",98,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,,,,,,,,,,,,,,,,,,,,
98,87,a,Major arterial,0.4402,390,570,275,1000,2000,0.0458,0,30,29.9996,0.8804,0.8804,100,A,0,0,275,0,0,0,0,0,0,0,0,0,0,275,0,0,0,275,0,0,0,0,"<LineString><coordinates>-0.786148,2.765542,0.0 -0.417178,2.525505,0.0</coordinates></LineString>",98,87,0,0,0,0,0,0,40,91,95,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,29.9996,29.9996,29.9996,29.9996,30,30,30,30,30,30,30,30,30,30,30,30,30,30,,,,,,,,,,,,,,,,,,,,
87,98,a,Major arterial,0.4402,390,570,0,1000,2000,0,0,30,30,0.8804,0.8804,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>-0.414080,2.530267,0.0 -0.783050,2.770304,0.0</coordinates></LineString>",87,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,,,,,,,,,,,,,,,,,,,,
87,88,c,Zonal connector,0.2369,390,570,380,1000,2000,0.0633,0,10,9.7212,1.4212,1.462,97,A,0,0,380,0,0,0,0,0,0,0,0,0,0,380,0,0,0,380,0,0,0,0,"<LineString><coordinates>-0.415629,2.527886,0.0 -0.237698,2.371522,0.0</coordinates></LineString>",87,88,0,0,0,0,0,0,50,124,134,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,9.7966,9.8049,9.6742,9.6032,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,
88,87,c,Zonal connector,0.2369,390,570,0,1000,2000,0,0,10,10,1.4212,1.4212,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>-0.237698,2.371522,0.0 -0.415629,2.527886,0.0</coordinates></LineString>",88,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,
93,94,c,Zonal connector,0.0908,390,570,5346,1000,2000,0.891,0,10,8.6716,0.5447,0.6282,87,B,0,0,5346,0,0,0,0,0,0,0,0,0,0,5346,0,0,0,5346,0,0,0,0,"<LineString><coordinates>-1.149333,2.083810,0.0 -1.145554,1.993099,0.0</coordinates></LineString>",93,94,0,0,0,0,0,0,795,1786,1786,979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,8.7019,8.7015,8.6194,8.6888,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,
94,93,c,Zonal connector,0.0908,390,570,0,1000,2000,0,0,10,10,0.5447,0.5447,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>-1.145554,1.993099,0.0 -1.149333,2.083810,0.0</coordinates></LineString>",94,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,
