agent_id,tour_id,from_zone_id,to_zone_id,from_origin_node_id,to_destination_node_id,departure_time_in_min,end_time_in_min,travel_time_in_min,demand_type,information_type,value_of_time,vehicle_type,vehicle_age,distance
45984,45984,77,123,77,123,507.27,517.80,10.53,1,1,10.00,1,5,3.99,
45985,45985,16,216,16,216,507.27,542.70,35.43,1,1,10.00,1,10,2.10,
45986,45986,92,321,92,321,507.27,515.50,8.23,1,1,10.00,1,0,4.24,
45987,45987,92,181,92,181,507.27,544.20,36.93,1,1,10.00,1,15,3.29,
45988,45988,104,344,104,344,507.27,515.60,8.33,1,1,10.00,1,5,5.03,
45989,45989,104,378,104,378,507.27,515.90,8.63,1,1,10.00,1,15,5.42,
45990,45990,16,184,16,184,507.27,512.60,5.33,1,1,10.00,1,0,1.22,
45991,45991,92,288,92,288,507.27,515.90,8.63,1,1,10.00,1,15,4.03,
45992,45992,16,215,16,215,507.27,542.90,35.63,1,1,10.00,1,10,2.21,
45993,45993,16,294,16,294,507.27,511.20,3.93,1,1,10.00,1,0,1.21,
45994,45994,104,379,104,379,507.27,514.70,7.43,1,1,10.00,1,15,5.14,
45995,45995,16,183,16,183,507.27,512.90,5.63,1,1,10.00,1,0,1.29,
45996,45996,104,165,104,165,507.27,518.20,10.93,1,1,10.00,1,15,5.59,
45997,45997,104,345,104,345,507.27,517.80,10.53,1,1,10.00,1,0,4.11,
45998,45998,16,214,16,214,507.27,511.70,4.43,1,1,10.00,1,0,2.21,
45999,45999,77,241,77,241,507.27,515.40,8.13,1,1,10.00,1,5,3.26,
46000,46000,57,353,57,353,507.27,514.00,6.73,1,1,10.00,1,10,3.33,
46001,46001,104,380,104,380,507.27,515.30,8.03,1,1,10.00,1,10,5.08,
46002,46002,16,182,16,182,507.27,513.20,5.93,1,1,10.00,1,10,1.35,
46003,46003,57,229,57,229,507.27,515.20,7.93,1,1,10.00,1,15,3.77,
46004,46004,104,346,104,346,507.27,515.50,8.23,1,1,10.00,1,0,4.91,
46005,46005,57,417,57,417,507.27,513.10,5.83,1,1,10.00,1,10,2.79,
46006,46006,57,159,57,159,507.27,519.10,11.83,1,1,10.00,1,0,4.48,
46007,46007,104,381,104,381,507.27,518.20,10.93,1,1,10.00,1,10,4.27,
46008,46008,16,181,16,181,507.27,511.40,4.13,1,1,10.00,1,5,2.20,
46009,46009,57,242,57,242,507.27,516.10,8.83,1,1,10.00,1,0,3.40,
46010,46010,92,184,92,184,507.27,516.00,8.73,1,1,10.00,1,10,4.61,
46011,46011,92,283,92,283,507.27,516.60,9.33,1,1,10.00,1,0,3.00,
46012,46012,104,382,104,382,507.27,516.20,8.93,1,1,10.00,1,15,5.15,
46013,46013,16,180,16,180,507.27,513.30,6.03,1,1,10.00,1,10,1.47,
46014,46014,104,347,104,347,507.27,515.50,8.23,1,1,10.00,1,0,4.84,
46015,46015,16,211,16,211,507.27,510.70,3.43,1,1,10.00,1,0,0.64,
46016,46016,104,383,104,383,507.27,518.60,11.33,1,1,10.00,1,10,4.40,
46017,46017,104,348,104,348,507.27,515.40,8.13,1,1,10.00,1,0,4.78,
46018,46018,16,210,16,210,507.27,510.90,3.63,1,1,10.00,1,0,0.71,
46019,46019,57,343,57,343,507.27,514.40,7.13,1,1,10.00,1,10,2.96,
46020,46020,57,247,57,247,507.27,546.90,39.63,1,1,10.00,1,0,3.81,
46021,46021,104,349,104,349,507.27,518.60,11.33,1,1,10.00,1,0,4.36,
46022,46022,104,384,104,384,507.27,518.60,11.33,1,1,10.00,1,5,4.41,
46023,46023,16,209,16,209,507.27,511.00,3.73,1,1,10.00,1,10,0.77,
46024,46024,16,208,16,208,507.27,513.30,6.03,1,1,10.00,1,15,1.41,
46025,46025,16,178,16,178,507.27,511.40,4.13,1,1,10.00,1,0,2.23,
46026,46026,16,437,16,437,507.27,511.80,4.53,1,1,10.00,1,15,1.57,
46027,46027,57,157,57,157,507.27,515.40,8.13,1,1,10.00,1,10,5.07,
46028,46028,57,414,57,414,507.27,514.00,6.73,1,1,10.00,1,10,3.03,
46029,46029,104,387,104,387,507.27,515.70,8.43,1,1,10.00,1,10,4.83,
46030,46030,16,177,16,177,507.27,511.70,4.43,1,1,10.00,1,10,2.29,
46031,46031,104,353,104,353,507.27,518.50,11.23,1,1,10.00,1,0,4.30,
46032,46032,92,287,92,287,507.27,514.70,7.43,1,1,10.00,1,10,4.11,
46033,46033,77,242,77,242,507.27,516.10,8.83,1,1,10.00,1,10,3.46,
46034,46034,104,388,104,388,507.27,518.00,10.73,1,1,10.00,1,5,4.23,
46035,46035,16,207,16,207,507.27,511.40,4.13,1,1,10.00,1,10,0.95,
46036,46036,104,354,104,354,507.27,515.90,8.63,1,1,10.00,1,10,4.90,
46037,46037,57,340,57,340,507.27,514.70,7.43,1,1,10.00,1,5,3.58,
46038,46038,16,206,16,206,507.27,511.30,4.03,1,1,10.00,1,15,1.26,
46039,46039,57,399,57,399,507.27,514.20,6.93,1,1,10.00,1,10,2.85,
46040,46040,104,389,104,389,507.27,518.50,11.23,1,1,10.00,1,10,4.30,
46041,46041,16,173,16,173,507.27,510.00,2.73,1,1,10.00,1,0,0.52,
46042,46042,77,443,77,443,507.27,513.50,6.23,1,1,10.00,1,15,2.55,
46043,46043,92,378,92,378,507.27,516.40,9.13,1,1,10.00,1,5,4.39,
46044,46044,16,359,16,359,507.27,511.70,4.43,1,1,10.00,1,0,0.92,
46045,46045,16,417,16,417,507.27,513.40,6.13,1,1,10.00,1,15,2.44,
46046,46046,92,282,92,282,507.27,515.30,8.03,1,1,10.00,1,0,4.42,
46047,46047,57,395,57,395,507.27,513.00,5.73,1,1,10.00,1,10,2.65,
46048,46048,104,355,104,355,507.27,518.30,11.03,1,1,10.00,1,0,4.30,
46049,46049,57,243,57,243,507.27,514.70,7.43,1,1,10.00,1,0,3.56,
46050,46050,16,205,16,205,507.27,513.20,5.93,1,1,10.00,1,15,1.25,
46051,46051,16,434,16,434,507.27,512.60,5.33,1,1,10.00,1,5,2.04,
46052,46052,104,390,104,390,507.27,515.50,8.23,1,1,10.00,1,0,4.61,
46053,46053,77,229,77,229,507.27,515.80,8.53,1,1,10.00,1,10,3.56,
46054,46054,16,172,16,172,507.27,510.50,3.23,1,1,10.00,1,15,0.71,
46055,46055,77,392,77,392,507.27,514.80,7.53,1,1,10.00,1,15,2.97,
46056,46056,104,356,104,356,507.27,516.20,8.93,1,1,10.00,1,10,5.02,
46057,46057,104,391,104,391,507.27,515.60,8.33,1,1,10.00,1,5,4.61,
46058,46058,16,204,16,204,507.27,513.00,5.73,1,1,10.00,1,0,1.22,
46059,46059,16,171,16,171,507.27,510.40,3.13,1,1,10.00,1,0,0.64,
46060,46060,104,357,104,357,507.27,518.60,11.33,1,1,10.00,1,5,4.42,
46061,46061,16,203,16,203,507.27,511.40,4.13,1,1,10.00,1,10,1.26,
46062,46062,92,182,92,182,507.27,516.60,9.33,1,1,10.00,1,10,4.73,
46063,46063,104,358,104,358,507.27,516.40,9.13,1,1,10.00,1,15,5.03,
46064,46064,104,392,104,392,507.27,515.80,8.53,1,1,10.00,1,10,4.68,
46065,46065,92,380,92,380,507.27,516.70,9.43,1,1,10.00,1,15,3.14,
46066,46066,57,248,57,248,507.27,514.20,6.93,1,1,10.00,1,10,3.21,
46067,46067,16,170,16,170,507.27,510.70,3.43,1,1,10.00,1,10,0.83,
46068,46068,77,228,77,228,507.27,514.30,7.03,1,1,10.00,1,10,3.27,
46069,46069,104,359,104,359,507.27,515.80,8.53,1,1,10.00,1,10,4.68,
46070,46070,104,393,104,393,507.27,518.10,10.83,1,1,10.00,1,0,4.23,
46071,46071,16,202,16,202,507.27,513.50,6.23,1,1,10.00,1,15,1.37,
46072,46072,16,169,16,169,507.27,510.70,3.43,1,1,10.00,1,0,0.77,
46073,46073,104,131,104,131,507.27,516.30,9.03,1,1,10.00,1,10,5.63,
46074,46074,104,394,104,394,507.27,518.20,10.93,1,1,10.00,1,0,4.27,
46075,46075,92,286,92,286,507.27,514.90,7.63,1,1,10.00,1,5,4.17,
46076,46076,92,185,92,185,507.27,517.30,10.03,1,1,10.00,1,5,4.73,
46077,46077,16,168,16,168,507.27,511.10,3.83,1,1,10.00,1,5,0.95,
46078,46078,104,395,104,395,507.27,518.20,10.93,1,1,10.00,1,15,4.27,
46079,46079,104,396,104,396,507.27,518.30,11.03,1,1,10.00,1,10,4.34,
46080,46080,16,167,16,167,507.27,513.20,5.93,1,1,10.00,1,15,1.19,
46081,46081,16,416,16,416,507.27,512.50,5.23,1,1,10.00,1,15,1.16,
46082,46082,92,281,92,281,507.27,516.70,9.43,1,1,10.00,1,10,3.13,
46083,46083,57,367,57,367,507.27,515.20,7.93,1,1,10.00,1,5,3.22,
46084,46084,77,444,77,444,507.27,512.60,5.33,1,1,10.00,1,10,2.67,
46085,46085,16,380,16,380,507.27,513.00,5.73,1,1,10.00,1,0,1.82,
46086,46086,104,397,104,397,507.27,518.50,11.23,1,1,10.00,1,5,4.40,
46087,46087,16,166,16,166,507.27,513.20,5.93,1,1,10.00,1,5,1.12,
46088,46088,16,165,16,165,507.27,511.10,3.83,1,1,10.00,1,15,1.02,
46089,46089,104,399,104,399,507.27,515.80,8.53,1,1,10.00,1,10,4.75,
46090,46090,16,164,16,164,507.27,513.30,6.03,1,1,10.00,1,10,1.12,
46091,46091,57,249,57,249,507.27,514.00,6.73,1,1,10.00,1,10,3.15,
46092,46092,57,339,57,339,507.27,514.80,7.53,1,1,10.00,1,15,3.64,
46093,46093,104,400,104,400,507.27,518.70,11.43,1,1,10.00,1,10,4.36,
46094,46094,16,163,16,163,507.27,511.80,4.53,1,1,10.00,1,0,1.26,
46095,46095,16,415,16,415,507.27,513.10,5.83,1,1,10.00,1,15,2.23,
46096,46096,104,401,104,401,507.27,518.30,11.03,1,1,10.00,1,15,4.17,
46097,46097,16,162,16,162,507.27,513.70,6.43,1,1,10.00,1,10,1.25,
46098,46098,104,402,104,402,507.27,518.40,11.13,1,1,10.00,1,10,4.23,
46099,46099,77,267,77,267,507.27,514.20,6.93,1,1,10.00,1,0,3.45,
46100,46100,16,161,16,161,507.27,511.60,4.33,1,1,10.00,1,15,2.20,
46101,46101,104,403,104,403,507.27,515.60,8.33,1,1,10.00,1,10,4.55,
46102,46102,57,211,57,211,507.27,514.90,7.63,1,1,10.00,1,5,3.71,
46103,46103,92,280,92,280,507.27,516.80,9.53,1,1,10.00,1,15,3.19,
46104,46104,16,160,16,160,507.27,511.50,4.23,1,1,10.00,1,0,2.14,
46105,46105,104,404,104,404,507.27,518.30,11.03,1,1,10.00,1,0,4.23,
46106,46106,104,135,104,135,507.27,519.20,11.93,1,1,10.00,1,15,4.87,
46107,46107,104,405,104,405,507.27,515.90,8.63,1,1,10.00,1,0,4.68,
46108,46108,16,159,16,159,507.27,513.90,6.63,1,1,10.00,1,15,1.44,
46109,46109,104,261,104,261,507.27,545.90,38.63,1,1,10.00,1,15,4.11,
46110,46110,16,371,16,371,507.27,512.20,4.93,1,1,10.00,1,0,1.17,
46111,46111,92,186,92,186,507.27,517.30,10.03,1,1,10.00,1,5,4.46,
46112,46112,77,445,77,445,507.27,512.60,5.33,1,1,10.00,1,10,2.61,
46113,46113,92,228,92,228,507.27,544.40,37.13,1,1,10.00,1,5,3.31,
46114,46114,104,406,104,406,507.27,516.10,8.83,1,1,10.00,1,15,4.74,
46115,46115,16,158,16,158,507.27,511.50,4.23,1,1,10.00,1,0,2.04,
46116,46116,57,250,57,250,507.27,514.00,6.73,1,1,10.00,1,0,3.08,
46117,46117,92,415,92,415,507.27,515.90,8.63,1,1,10.00,1,5,4.67,
46118,46118,104,407,104,407,507.27,519.10,11.83,1,1,10.00,1,0,4.54,
46119,46119,16,157,16,157,507.27,511.40,4.13,1,1,10.00,1,15,2.06,
46120,46120,16,414,16,414,507.27,512.60,5.33,1,1,10.00,1,0,2.46,
46121,46121,92,314,92,314,507.27,516.00,8.73,1,1,10.00,1,10,4.13,
46122,46122,104,408,104,408,507.27,514.90,7.63,1,1,10.00,1,15,4.90,
46123,46123,16,156,16,156,507.27,511.30,4.03,1,1,10.00,1,10,2.00,
46124,46124,16,293,16,293,507.27,512.00,4.73,1,1,10.00,1,0,1.02,
46125,46125,57,394,57,394,507.27,514.20,6.93,1,1,10.00,1,10,2.57,
46126,46126,92,381,92,381,507.27,515.50,8.23,1,1,10.00,1,15,4.45,
46127,46127,104,409,104,409,507.27,518.60,11.33,1,1,10.00,1,5,4.36,
46128,46128,16,428,16,428,507.27,516.50,9.23,1,1,10.00,1,0,2.04,
46129,46129,77,373,77,373,507.27,514.40,7.13,1,1,10.00,1,10,3.05,
46130,46130,92,279,92,279,507.27,517.20,9.93,1,1,10.00,1,10,4.59,
46131,46131,104,162,104,162,507.27,546.40,39.13,1,1,10.00,1,0,4.46,
46132,46132,77,139,77,139,507.27,515.60,8.33,1,1,10.00,1,10,5.22,
46133,46133,104,136,104,136,507.27,516.40,9.13,1,1,10.00,1,15,6.48,
46134,46134,16,377,16,377,507.27,516.20,8.93,1,1,10.00,1,15,1.92,
46135,46135,16,281,16,281,507.27,512.20,4.93,1,1,10.00,1,5,2.44,
46136,46136,104,410,104,410,507.27,515.10,7.83,1,1,10.00,1,5,5.03,
46137,46137,16,152,16,152,507.27,510.00,2.73,1,1,10.00,1,5,0.46,
46138,46138,104,200,104,200,507.27,517.50,10.23,1,1,10.00,1,10,5.46,
46139,46139,57,216,57,216,507.27,547.50,40.23,1,1,10.00,1,10,4.05,
46140,46140,16,280,16,280,507.27,515.60,8.33,1,1,10.00,1,5,1.92,
46141,46141,77,372,77,372,507.27,514.80,7.53,1,1,10.00,1,5,3.05,
46142,46142,77,140,77,140,507.27,517.30,10.03,1,1,10.00,1,0,4.29,
46143,46143,57,305,57,305,507.27,516.10,8.83,1,1,10.00,1,0,3.59,
46144,46144,16,151,16,151,507.27,510.20,2.93,1,1,10.00,1,10,0.52,
46145,46145,104,277,104,277,507.27,517.00,9.73,1,1,10.00,1,0,5.65,
46146,46146,57,354,57,354,507.27,518.70,11.43,1,1,10.00,1,5,3.93,
46147,46147,104,114,104,114,507.27,516.40,9.13,1,1,10.00,1,5,6.58,
46148,46148,92,121,92,121,507.27,517.30,10.03,1,1,10.00,1,10,4.78,
46149,46149,16,389,16,389,507.27,512.70,5.43,1,1,10.00,1,5,1.16,
46150,46150,92,247,92,247,507.27,515.50,8.23,1,1,10.00,1,10,4.11,
46151,46151,92,300,92,300,507.27,516.90,9.63,1,1,10.00,1,10,3.19,
46152,46152,104,414,104,414,507.27,515.80,8.53,1,1,10.00,1,5,4.48,
46153,46153,16,150,16,150,507.27,510.30,3.03,1,1,10.00,1,10,0.58,
46154,46154,57,299,57,299,507.27,518.70,11.43,1,1,10.00,1,0,3.93,
46155,46155,57,202,57,202,507.27,515.90,8.63,1,1,10.00,1,5,4.00,
46156,46156,57,338,57,338,507.27,518.70,11.43,1,1,10.00,1,5,4.12,
46157,46157,92,410,92,410,507.27,517.40,10.13,1,1,10.00,1,10,3.44,
46158,46158,57,251,57,251,507.27,516.10,8.83,1,1,10.00,1,5,3.28,
46159,46159,77,371,77,371,507.27,514.50,7.23,1,1,10.00,1,5,2.99,
46160,46160,16,381,16,381,507.27,513.10,5.83,1,1,10.00,1,0,1.90,
46161,46161,92,349,92,349,507.27,517.50,10.23,1,1,10.00,1,15,3.38,
46162,46162,104,415,104,415,507.27,515.60,8.33,1,1,10.00,1,0,4.49,
46163,46163,16,149,16,149,507.27,510.40,3.13,1,1,10.00,1,0,0.64,
46164,46164,77,141,77,141,507.27,517.10,9.83,1,1,10.00,1,15,4.23,
46165,46165,104,278,104,278,507.27,517.20,9.93,1,1,10.00,1,0,5.33,
46166,46166,57,221,57,221,507.27,516.10,8.83,1,1,10.00,1,15,3.42,
46167,46167,77,418,77,418,507.27,514.30,7.03,1,1,10.00,1,0,2.70,
46168,46168,77,240,77,240,507.27,515.60,8.33,1,1,10.00,1,10,3.33,
46169,46169,57,156,57,156,507.27,515.40,8.13,1,1,10.00,1,5,5.01,
46170,46170,104,201,104,201,507.27,517.50,10.23,1,1,10.00,1,0,5.46,
46171,46171,104,161,104,161,507.27,518.00,10.73,1,1,10.00,1,10,5.58,
46172,46172,77,391,77,391,507.27,514.20,6.93,1,1,10.00,1,5,3.04,
46173,46173,104,416,104,416,507.27,518.20,10.93,1,1,10.00,1,10,4.17,
46174,46174,16,148,16,148,507.27,510.50,3.23,1,1,10.00,1,15,0.71,
46175,46175,57,402,57,402,507.27,514.60,7.33,1,1,10.00,1,10,3.03,
46176,46176,16,279,16,279,507.27,515.70,8.43,1,1,10.00,1,10,1.98,
46177,46177,104,181,104,181,507.27,546.20,38.93,1,1,10.00,1,15,4.27,
46178,46178,57,392,57,392,507.27,513.40,6.13,1,1,10.00,1,10,2.78,
46179,46179,57,117,57,117,507.27,548.10,40.83,1,1,10.00,1,5,4.45,
46180,46180,92,320,92,320,507.27,516.90,9.63,1,1,10.00,1,10,3.06,
46181,46181,77,142,77,142,507.27,517.10,9.83,1,1,10.00,1,10,4.17,
46182,46182,104,192,104,192,507.27,516.70,9.43,1,1,10.00,1,5,5.51,
46183,46183,104,417,104,417,507.27,515.90,8.63,1,1,10.00,1,15,4.49,
46184,46184,16,147,16,147,507.27,510.90,3.63,1,1,10.00,1,15,0.77,
46185,46185,92,19,92,19,507.27,516.20,8.93,1,1,10.00,1,15,4.59,
46186,46186,57,231,57,231,507.27,514.70,7.43,1,1,10.00,1,5,3.15,
46187,46187,77,446,77,446,507.27,513.40,6.13,1,1,10.00,1,15,2.41,
46188,46188,77,367,77,367,507.27,513.70,6.43,1,1,10.00,1,15,3.02,
46189,46189,92,328,92,328,507.27,513.70,6.43,1,1,10.00,1,0,3.73,
46190,46190,57,188,57,188,507.27,517.70,10.43,1,1,10.00,1,5,4.23,
46191,46191,16,349,16,349,507.27,511.90,4.63,1,1,10.00,1,10,1.02,
46192,46192,77,143,77,143,507.27,517.00,9.73,1,1,10.00,1,15,4.10,
46193,46193,104,117,104,117,507.27,516.80,9.53,1,1,10.00,1,15,6.76,
46194,46194,104,418,104,418,507.27,516.30,9.03,1,1,10.00,1,0,4.68,
46195,46195,92,278,92,278,507.27,517.20,9.93,1,1,10.00,1,10,3.31,
46196,46196,16,146,16,146,507.27,511.00,3.73,1,1,10.00,1,10,0.83,
46197,46197,16,429,16,429,507.27,516.20,8.93,1,1,10.00,1,5,1.98,
46198,46198,92,373,92,373,507.27,517.20,9.93,1,1,10.00,1,10,3.19,
46199,46199,104,164,104,164,507.27,517.20,9.93,1,1,10.00,1,10,5.88,
46200,46200,77,277,77,277,507.27,518.80,11.53,1,1,10.00,1,10,4.29,
46201,46201,92,147,92,147,507.27,545.10,37.83,1,1,10.00,1,0,3.44,
46202,46202,92,187,92,187,507.27,544.90,37.63,1,1,10.00,1,5,3.19,
46203,46203,92,20,92,20,507.27,544.40,37.13,1,1,10.00,1,10,3.06,
46204,46204,104,137,104,137,507.27,518.90,11.63,1,1,10.00,1,15,6.15,
46205,46205,104,279,104,279,507.27,517.50,10.23,1,1,10.00,1,5,5.27,
46206,46206,92,433,92,433,507.27,517.70,10.43,1,1,10.00,1,10,3.50,
46207,46207,104,419,104,419,507.27,516.20,8.93,1,1,10.00,1,10,4.61,
46208,46208,16,145,16,145,507.27,511.10,3.83,1,1,10.00,1,10,0.89,
46209,46209,92,409,92,409,507.27,515.30,8.03,1,1,10.00,1,10,4.32,
46210,46210,104,168,104,168,507.27,519.10,11.83,1,1,10.00,1,15,4.66,
46211,46211,92,355,92,355,507.27,516.50,9.23,1,1,10.00,1,10,4.67,
46212,46212,57,115,57,115,507.27,515.30,8.03,1,1,10.00,1,10,4.91,
46213,46213,104,262,104,262,507.27,517.60,10.33,1,1,10.00,1,5,5.33,
46214,46214,104,420,104,420,507.27,515.40,8.13,1,1,10.00,1,5,5.00,
46215,46215,16,144,16,144,507.27,511.20,3.93,1,1,10.00,1,15,0.95,
46216,46216,77,390,77,390,507.27,514.20,6.93,1,1,10.00,1,0,2.86,
46217,46217,16,390,16,390,507.27,516.00,8.73,1,1,10.00,1,5,1.86,
46218,46218,92,143,92,143,507.27,545.00,37.73,1,1,10.00,1,0,3.31,
46219,46219,92,158,92,158,507.27,515.80,8.53,1,1,10.00,1,5,5.59,
46220,46220,104,421,104,421,507.27,515.80,8.53,1,1,10.00,1,0,5.16,
46221,46221,16,278,16,278,507.27,512.80,5.53,1,1,10.00,1,0,1.16,
46222,46222,104,183,104,183,507.27,517.70,10.43,1,1,10.00,1,0,5.65,
46223,46223,16,143,16,143,507.27,513.20,5.93,1,1,10.00,1,5,1.06,
46224,46224,57,252,57,252,507.27,514.30,7.03,1,1,10.00,1,15,3.16,
46225,46225,16,410,16,410,507.27,512.90,5.63,1,1,10.00,1,15,1.87,
46226,46226,92,21,92,21,507.27,517.50,10.23,1,1,10.00,1,5,3.14,
46227,46227,104,422,104,422,507.27,515.80,8.53,1,1,10.00,1,0,5.11,
46228,46228,92,366,92,366,507.27,516.00,8.73,1,1,10.00,1,10,4.01,
46229,46229,16,292,16,292,507.27,510.60,3.33,1,1,10.00,1,10,1.22,
46230,46230,92,447,92,447,507.27,515.00,7.73,1,1,10.00,1,0,4.18,
46231,46231,16,142,16,142,507.27,511.60,4.33,1,1,10.00,1,5,1.08,
46232,46232,92,361,92,361,507.27,516.80,9.53,1,1,10.00,1,0,3.06,
46233,46233,16,367,16,367,507.27,512.40,5.13,1,1,10.00,1,10,1.09,
46234,46234,57,391,57,391,507.27,514.40,7.13,1,1,10.00,1,5,3.00,
46235,46235,92,302,92,302,507.27,516.90,9.63,1,1,10.00,1,5,3.00,
46236,46236,104,423,104,423,507.27,515.50,8.23,1,1,10.00,1,0,5.03,
46237,46237,16,358,16,358,507.27,512.20,4.93,1,1,10.00,1,15,0.85,
46238,46238,57,277,57,277,507.27,519.00,11.73,1,1,10.00,1,15,4.06,
46239,46239,77,366,77,366,507.27,513.80,6.53,1,1,10.00,1,15,2.99,
46240,46240,77,144,77,144,507.27,516.00,8.73,1,1,10.00,1,15,4.27,
46241,46241,57,170,57,170,507.27,516.10,8.83,1,1,10.00,1,15,4.09,
46242,46242,104,202,104,202,507.27,518.30,11.03,1,1,10.00,1,0,5.52,
46243,46243,77,389,77,389,507.27,515.30,8.03,1,1,10.00,1,15,3.22,
46244,46244,104,424,104,424,507.27,519.20,11.93,1,1,10.00,1,0,4.49,
46245,46245,16,141,16,141,507.27,513.40,6.13,1,1,10.00,1,10,1.19,
46246,46246,57,220,57,220,507.27,516.00,8.73,1,1,10.00,1,5,3.36,
46247,46247,104,160,104,160,507.27,518.80,11.53,1,1,10.00,1,0,6.09,
46248,46248,77,410,77,410,507.27,514.00,6.73,1,1,10.00,1,15,2.85,
46249,46249,92,434,92,434,507.27,515.60,8.33,1,1,10.00,1,15,4.31,
46250,46250,92,277,92,277,507.27,515.70,8.43,1,1,10.00,1,5,4.66,
46251,46251,104,263,104,263,507.27,545.60,38.33,1,1,10.00,1,10,3.95,
46252,46252,92,25,92,25,507.27,517.20,9.93,1,1,10.00,1,15,4.40,
46253,46253,77,365,77,365,507.27,515.60,8.33,1,1,10.00,1,10,3.40,
46254,46254,16,291,16,291,507.27,512.50,5.23,1,1,10.00,1,5,1.40,
46255,46255,104,138,104,138,507.27,518.90,11.63,1,1,10.00,1,0,5.90,
46256,46256,57,283,57,283,507.27,546.70,39.43,1,1,10.00,1,10,3.68,
46257,46257,104,280,104,280,507.27,518.20,10.93,1,1,10.00,1,15,4.17,
46258,46258,16,140,16,140,507.27,513.40,6.13,1,1,10.00,1,15,1.22,
46259,46259,77,388,77,388,507.27,514.60,7.33,1,1,10.00,1,10,2.99,
46260,46260,77,428,77,428,507.27,513.30,6.03,1,1,10.00,1,5,2.94,
46261,46261,16,277,16,277,507.27,512.40,5.13,1,1,10.00,1,0,0.97,
46262,46262,16,423,16,423,507.27,513.50,6.23,1,1,10.00,1,0,1.95,
46263,46263,92,26,92,26,507.27,516.10,8.83,1,1,10.00,1,15,2.75,
46264,46264,104,360,104,360,507.27,516.10,8.83,1,1,10.00,1,15,5.11,
46265,46265,57,114,57,114,507.27,548.00,40.73,1,1,10.00,1,0,4.26,
46266,46266,104,428,104,428,507.27,515.90,8.63,1,1,10.00,1,5,4.57,
46267,46267,16,139,16,139,507.27,513.80,6.53,1,1,10.00,1,0,1.31,
46268,46268,77,447,77,447,507.27,512.60,5.33,1,1,10.00,1,5,2.40,
46269,46269,16,201,16,201,507.27,514.30,7.03,1,1,10.00,1,0,1.44,
46270,46270,57,337,57,337,507.27,514.30,7.03,1,1,10.00,1,15,3.14,
46271,46271,57,201,57,201,507.27,547.40,40.13,1,1,10.00,1,10,3.97,
46272,46272,104,244,104,244,507.27,518.30,11.03,1,1,10.00,1,0,4.05,
46273,46273,92,251,92,251,507.27,516.20,8.93,1,1,10.00,1,10,3.88,
46274,46274,104,429,104,429,507.27,515.70,8.43,1,1,10.00,1,0,4.37,
46275,46275,16,138,16,138,507.27,514.00,6.73,1,1,10.00,1,5,1.37,
46276,46276,16,348,16,348,507.27,512.40,5.13,1,1,10.00,1,0,1.09,
46277,46277,16,409,16,409,507.27,511.90,4.63,1,1,10.00,1,5,1.98,
46278,46278,77,268,77,268,507.27,516.20,8.93,1,1,10.00,1,10,3.52,
46279,46279,77,145,77,145,507.27,515.60,8.33,1,1,10.00,1,10,4.26,
46280,46280,92,428,92,428,507.27,516.30,9.03,1,1,10.00,1,10,4.77,
46281,46281,104,169,104,169,507.27,516.90,9.63,1,1,10.00,1,15,5.62,
46282,46282,104,361,104,361,507.27,516.70,9.43,1,1,10.00,1,15,4.80,
46283,46283,16,200,16,200,507.27,543.00,35.73,1,1,10.00,1,10,2.02,
46284,46284,104,430,104,430,507.27,516.00,8.73,1,1,10.00,1,10,4.43,
46285,46285,16,137,16,137,507.27,513.70,6.43,1,1,10.00,1,15,1.41,
46286,46286,92,210,92,210,507.27,516.50,9.23,1,1,10.00,1,5,3.99,
46287,46287,104,193,104,193,507.27,517.10,9.83,1,1,10.00,1,5,5.09,
46288,46288,92,382,92,382,507.27,517.50,10.23,1,1,10.00,1,0,3.30,
46289,46289,16,309,16,309,507.27,512.50,5.23,1,1,10.00,1,0,1.40,
46290,46290,92,249,92,249,507.27,515.90,8.63,1,1,10.00,1,15,3.99,
46291,46291,104,431,104,431,507.27,518.60,11.33,1,1,10.00,1,5,4.36,
46292,46292,16,136,16,136,507.27,511.30,4.03,1,1,10.00,1,0,1.93,
46293,46293,104,264,104,264,507.27,546.20,38.93,1,1,10.00,1,10,4.01,
46294,46294,57,415,57,415,507.27,514.10,6.83,1,1,10.00,1,0,2.97,
46295,46295,57,342,57,342,507.27,513.80,6.53,1,1,10.00,1,15,2.92,
46296,46296,57,244,57,244,507.27,517.80,10.53,1,1,10.00,1,0,4.30,
46297,46297,16,290,16,290,507.27,512.70,5.43,1,1,10.00,1,10,1.21,
46298,46298,104,432,104,432,507.27,515.90,8.63,1,1,10.00,1,10,4.43,
46299,46299,16,135,16,135,507.27,511.50,4.23,1,1,10.00,1,10,1.99,
46300,46300,92,27,92,27,507.27,515.30,8.03,1,1,10.00,1,0,3.82,
46301,46301,92,223,92,223,507.27,517.50,10.23,1,1,10.00,1,5,3.13,
46302,46302,16,357,16,357,507.27,512.80,5.53,1,1,10.00,1,10,1.05,
46303,46303,92,221,92,221,507.27,516.10,8.83,1,1,10.00,1,10,4.41,
46304,46304,77,227,77,227,507.27,547.10,39.83,1,1,10.00,1,10,3.99,
46305,46305,104,172,104,172,507.27,516.80,9.53,1,1,10.00,1,10,5.56,
46306,46306,104,139,104,139,507.27,519.00,11.73,1,1,10.00,1,0,4.54,
